Year,Smoothing,TransectID,GAN_dist_m,GT_dist_m,GAN_is_multipoint,abs_error_m
2023,gaussian,44,-433.87879452109337,-406.5184979108162,True,27.360296610277146
2023,gaussian,45,-28.789196969475597,,True,
2023,gaussian,46,,19.9413761110045,True,
2023,gaussian,47,-14.376346780019503,36.43086384353421,True,50.807210623553715
2023,gaussian,48,-16.313635688857175,14.170690681144947,False,30.484326370002123
2023,gaussian,52,-44.87006827024743,-4.224299776891712,False,40.64576849335572
2023,gaussian,55,-41.00486907764571,9.802341539063605,False,50.80721061670931
2023,gaussian,57,-25.040922575397417,15.604845917958528,False,40.645768493355945
2023,gaussian,59,-62.54161964492448,-25.083446154269723,False,37.45817349065476
2023,gaussian,60,-21.175722922256682,-0.8528386756079271,False,20.322884246648755
2023,gaussian,63,-17.745668644551188,-81.26626391289756,False,63.52059526834637
2023,gaussian,64,-46.86477659409866,-201.2662637415342,False,154.40148714743555
2023,gaussian,65,-25.494483887274896,-321.2662473291848,False,295.7717634419099
2023,gaussian,66,57.20044409949321,,True,
2023,gaussian,67,14.617370342311801,,True,
2023,gaussian,68,22.357163888690593,,False,
2023,gaussian,69,-51.383671523071826,,False,
2023,gaussian,70,51.35598849796213,,False,
2023,gaussian,75,-90.82952766679227,,True,
2023,gaussian,76,,,True,
2023,gaussian,79,,,True,
2023,gaussian,81,-121.88961459929124,,True,
2023,gaussian,83,441.37911603186524,-361.37481171183765,True,802.7539277437029
2023,gaussian,84,,,True,
2023,gaussian,88,,,True,
2023,gaussian,89,295.0216744374484,,True,
2023,gaussian,90,-38.50189298670739,,True,
2023,gaussian,93,,,True,
2023,gaussian,96,209.61266421212338,,True,
2023,gaussian,97,,,True,
2023,gaussian,98,72.48608349898132,,True,
2023,gaussian,100,,,True,
2023,gaussian,101,,,True,
2023,gaussian,106,49.850759151391685,,True,
2023,gaussian,107,,,True,
2023,gaussian,123,-139.39475198072614,-58.10321499401471,True,81.29153698671144
2023,gaussian,126,-171.0749577996321,-133.61678431369364,True,37.45817348593846
2023,gaussian,128,194.47985818737652,,True,
2023,gaussian,129,488.6314118220472,,True,
2023,gaussian,131,,316.0895850430243,True,
2023,gaussian,134,-136.97312038915697,,True,
2023,gaussian,136,-64.31841664569265,,True,
2023,gaussian,137,,,True,
2023,gaussian,138,,,True,
2023,gaussian,143,-9.708224594709463,,True,
2023,gaussian,147,,,False,
2023,gaussian,148,,,True,
2023,gaussian,150,,,False,
2023,gaussian,151,-63.36858673999086,,True,
2023,gaussian,157,-65.4477745918557,,True,
2023,gaussian,158,,,False,
2023,gaussian,161,-113.22596833604621,,True,
2023,gaussian,165,-64.68131854245439,,True,
2023,gaussian,167,-94.38768791221082,,True,
2023,gaussian,168,-208.54048356157728,,True,
2023,gaussian,170,-253.57345598563563,,True,
2023,gaussian,174,-162.1146965297521,,True,
2023,gaussian,183,,,False,
2023,gaussian,184,-315.0416096751578,,True,
2023,gaussian,185,,,True,
2023,gaussian,186,-136.42654359852895,,True,
2023,gaussian,189,-233.29448345443234,,True,
2023,gaussian,194,15.938586141273731,,True,
2023,gaussian,195,-57.519748175982386,,True,
2023,gaussian,196,-89.55044565687422,,True,
2023,gaussian,199,-53.70254989294335,,True,
2023,gaussian,207,-56.19957357319072,,True,
2023,gaussian,209,-182.2254176727946,,True,
2023,gaussian,210,-295.9385861164776,,True,
2023,gaussian,211,210.19621271619667,,True,
2023,gaussian,213,-7.0686810410697944,,True,
2023,gaussian,214,-211.4276189740051,,True,
2023,gaussian,215,-396.2708820591215,,True,
2023,gaussian,216,,,True,
2023,gaussian,217,,,True,
2023,gaussian,220,-29.499725044413935,,True,
2023,gaussian,222,-168.48195782629773,,True,
2023,gaussian,224,-367.2808445668197,,True,
2023,gaussian,226,,,True,
2023,gaussian,229,93.41564517817471,,True,
2023,gaussian,231,-101.64919310272671,,True,
2023,gaussian,233,10.19554128264997,,True,
2023,gaussian,236,10.603607469704002,,True,
2023,gaussian,242,387.569424368441,,True,
2023,gaussian,244,421.97388400742784,,True,
2023,gaussian,245,-58.98716357565729,,True,
2023,gaussian,261,-21.87651752581587,,True,
2023,gaussian,263,-59.56007919553667,,True,
2023,gaussian,264,-63.11877737665793,,False,
2023,gaussian,265,-145.64500437350944,,True,
2023,morph_close,1,,,True,
2023,morph_close,2,,,False,
2023,morph_close,3,,,False,
2023,morph_close,4,,,False,
2023,morph_close,8,,,False,
2023,morph_close,9,-41.0142811818514,-0.3685126884956844,True,40.64576849335572
2023,morph_close,10,25.6089361240156,-1.7513604862615466,True,27.360296610277146
2023,morph_close,13,1.3836718811652418,,False,
2023,morph_close,14,-88.22481828388311,,False,
2023,morph_close,15,-137.4418042644511,,False,
2023,morph_close,16,-166.46303699818827,381.7556482907688,False,548.2186852889571
2023,morph_close,17,,,True,
2023,morph_close,18,,,True,
2023,morph_close,19,-225.1111149903545,-255.5954413611139,False,30.48432637075939
2023,morph_close,23,-308.92650793772043,-326.1889276736084,False,17.26241973588799
2023,morph_close,24,,-365.30803229164303,True,
2023,morph_close,27,-433.5155104226434,-453.83839466935046,False,20.322884246707076
2023,morph_close,28,-445.61426826631543,-486.2600367618012,False,40.645768495485754
2023,morph_close,29,-467.8744575430245,-498.3587839146276,False,30.484326371603117
2023,morph_close,30,,,False,
2023,morph_close,32,,,False,
2023,morph_close,33,,,True,
2023,morph_close,35,,,True,
2023,morph_close,36,,286.22487955724694,True,
2023,morph_close,37,173.48730058977503,156.22488085297005,True,17.262419736804986
2023,morph_close,38,,,True,
2023,morph_close,40,-208.66600453760475,-246.1241780235432,True,37.45817348593846
2023,morph_close,41,-42.59107082710693,,True,
2023,morph_close,42,310.79922877118224,56.763175687752664,True,254.03605308342958
2023,morph_close,44,-393.48728701937944,-366.1269904091023,True,27.360296610277146
2023,morph_close,45,,28.864730267319715,True,
2023,morph_close,46,,,True,
2023,morph_close,47,-14.376346780019503,26.269421718858553,True,40.645768498878056
2023,morph_close,48,-16.313635688857175,14.170690681144947,False,30.484326370002123
2023,morph_close,52,-44.87006827024743,-4.224299776891712,False,40.64576849335572
2023,morph_close,55,-41.00486907764571,-0.35910058428999037,False,40.64576849335572
2023,morph_close,57,-25.040922575397417,15.604845917958528,False,40.645768493355945
2023,morph_close,59,-52.44374276799181,-25.083446154269723,True,27.360296613722085
2023,morph_close,60,-21.175722922256682,-0.8528386756079271,False,20.322884246648755
2023,morph_close,63,-17.745668644551188,-121.65777141461149,False,103.9121027700603
2023,morph_close,64,-46.86477659409866,-241.65777124324813,False,194.79299464914948
2023,morph_close,65,-15.396607010765479,-361.657754836153,False,346.2611478253875
2023,morph_close,66,57.20044409949321,,True,
2023,morph_close,67,14.617370342311801,,True,
2023,morph_close,68,22.357163888690593,,False,
2023,morph_close,69,-51.383671523071826,,False,
2023,morph_close,70,51.35598849796213,,False,
2023,morph_close,75,-434.1573414313607,,True,
2023,morph_close,76,-379.4512218988966,,True,
2023,morph_close,79,,,True,
2023,morph_close,81,,,True,
2023,morph_close,83,-5.724337394989561,-371.53625383519113,True,365.81191644020157
2023,morph_close,84,,,True,
2023,morph_close,88,132.86838353006146,,True,
2023,morph_close,89,-149.28490808140486,,True,
2023,morph_close,90,-28.404016111046076,,True,
2023,morph_close,93,,,True,
2023,morph_close,96,209.61266421212338,,True,
2023,morph_close,97,-206.0378099611262,,True,
2023,morph_close,98,174.1005047323997,,True,
2023,morph_close,100,-20.71021963772364,,True,
2023,morph_close,101,,,True,
2023,morph_close,106,39.75288227619603,,True,
2023,morph_close,107,453.78703174338443,,True,
2023,morph_close,123,-129.23330985743087,-17.45744650065899,True,111.77586335677188
2023,morph_close,126,-160.97708092443645,-153.8125380645506,True,7.164542859885842
2023,morph_close,128,194.47985818737652,,True,
2023,morph_close,129,488.6314118220472,,True,
2023,morph_close,131,,305.9917081678286,True,
2023,morph_close,134,,,True,
2023,morph_close,136,-104.96418513904882,,True,
2023,morph_close,137,,,True,
2023,morph_close,138,,,True,
2023,morph_close,143,-9.708224594709463,,True,
2023,morph_close,147,,,True,
2023,morph_close,148,,,True,
2023,morph_close,150,,,False,
2023,morph_close,151,-63.36858673999086,,True,
2023,morph_close,157,-45.25202084099874,,True,
2023,morph_close,158,,,True,
2023,morph_close,161,-113.22596833604621,,True,
2023,morph_close,165,-64.68131854245439,,True,
2023,morph_close,167,6.591080842073893,,True,
2023,morph_close,168,-218.70192568487255,,True,
2023,morph_close,170,-253.57345598563563,,True,
2023,morph_close,174,-273.890559886524,,True,
2023,morph_close,183,,,False,
2023,morph_close,184,-12.105303412303329,,True,
2023,morph_close,185,,,True,
2023,morph_close,186,-136.42654359852895,,True,
2023,morph_close,189,-233.29448345443234,,True,
2023,morph_close,194,15.938586141273731,,True,
2023,morph_close,195,-451.33694631792616,,True,
2023,morph_close,196,-89.55044565687422,,True,
2023,morph_close,199,-53.70254989294335,,True,
2023,morph_close,207,-56.19957357319072,,True,
2023,morph_close,209,488.4297624676252,,True,
2023,morph_close,210,-295.9385861164776,,True,
2023,morph_close,211,-196.2614722179793,,True,
2023,morph_close,213,-189.97463926114142,,True,
2023,morph_close,214,-201.26617685065162,,True,
2023,morph_close,215,-50.78184986562701,,True,
2023,morph_close,216,,,True,
2023,morph_close,217,,,True,
2023,morph_close,220,-29.499725044413935,,True,
2023,morph_close,222,-168.48195782629773,,True,
2023,morph_close,224,-367.2808445668197,,True,
2023,morph_close,226,-153.89997140085325,,True,
2023,morph_close,229,,,True,
2023,morph_close,231,-0.03477186936652288,,True,
2023,morph_close,233,10.19554128264997,,True,
2023,morph_close,236,-9.592146281152964,,True,
2023,morph_close,242,387.569424368441,,True,
2023,morph_close,244,421.97388400742784,,True,
2023,morph_close,245,-58.98716357565729,,True,
2023,morph_close,261,-21.87651752581587,,True,
2023,morph_close,263,-59.56007919553667,,True,
2023,morph_close,264,-63.11877737665793,,False,
2023,morph_close,265,-135.54712749784812,,True,
